Name,Family_size,Status,Location,Age,Budget,Type of Vehicle,Model,Category,Accessories Name
CUS6271,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Performance,Blind Spot Assist
CUS6272,5,Low,Single,CD,<40,Gasoline,GLA250 SUV,Styling,Bi-Xenon headlamps and LED taillamps
CUS6273,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Comfort,Front Protective Trim
CUS6274,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Entertainment,AMG Night Package
CUS6275,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Performance,Blind Spot Assist
CUS6276,3,Low,Married,LD,>40,Gasoline,GLC300 4MATIC Coupe,Styling,Brushed aluminum running boards
CUS6277,5,Low,Single,LD,>40,Gasoline,GLC300 4MATIC SUV,Comfort,Rear-side window sunshades
CUS6278,5,Low,Single,LD,>40,Gasoline,GLC300 4MATIC SUV,Entertainment,Garmin® MAP PILOT
CUS6279,5,Low,Single,LD,>40,Gasoline,GLC300 4MATIC SUV,Performance,Blind Spot Assist
CUS6280,5,Low,Single,LD,>40,Gasoline,GLC300 4MATIC SUV,Styling,Roof Spoiler
CUS6281,5,Low,Single,CD,>40,Gasoline,GLC300 SUV,Comfort,Heated front seats
CUS6282,5,Low,Single,CD,>40,Gasoline,GLC300 SUV,Entertainment,AMG Head-Up Display
CUS6283,5,Low,Single,CD,>40,Gasoline,GLC300 SUV,Performance,AIR BODY CONTROL
CUS6284,5,Low,Single,CD,>40,Gasoline,GLC300 SUV,Styling,20-inch 5-spoke alloy wheel
CUS6285,5,Low,Married,LD,<40,Gasoline,GLE350 4MATIC SUV,Comfort,Interior Sport Package
CUS6286,5,Low,Married,LD,<40,Gasoline,GLE350 4MATIC SUV,Entertainment,harman/kardon LOGIC7® surround sound system
CUS6287,5,Low,Married,LD,<40,Gasoline,GLE350 4MATIC SUV,Performance,ACTIVE CURVE SYSTEM Package
CUS6288,5,Low,Married,LD,<40,Gasoline,GLE350 4MATIC SUV,Styling,21-inch twin 5-spoke wheels
CUS6289,5,Low,Married,CD,<40,Gasoline,GLE350 SUV,Comfort,Interior Sport Package
CUS6290,5,Low,Married,CD,<40,Gasoline,GLE350 SUV,Entertainment,Tire valve stem caps
CUS6291,5,Low,Married,CD,<40,Gasoline,GLE350 SUV,Performance,AMG Exterior Carbon Fiber Package
CUS6292,5,Low,Married,CD,<40,Gasoline,GLE350 SUV,Styling,Lighting kit for running boards
CUS6293,5,Medium ,Single,LD,<40,Electric,GLE550e 4MATIC Plug-in Hybrid SUV,Comfort,AMG Door Pins
CUS6294,5,Medium ,Single,LD,<40,Electric,GLE550e 4MATIC Plug-in Hybrid SUV,Entertainment,Burmester High-End 3D Surround Sound system
CUS6295,5,Medium ,Single,LD,<40,Electric,GLE550e 4MATIC Plug-in Hybrid SUV,Performance,Parking Assist with Parking Pilot
CUS6296,5,Medium ,Single,LD,<40,Electric,GLE550e 4MATIC Plug-in Hybrid SUV,Styling,Tire valve stem caps
CUS6297,5,Medium ,Single,CD,<40,Gasoline,GLS450 SUV,Comfort,Heated steering wheel
CUS6298,5,Medium ,Single,CD,<40,Gasoline,GLS450 SUV,Entertainment,Driver Assistance Package
CUS6299,5,Medium ,Single,CD,<40,Gasoline,GLS450 SUV,Performance,Off-road Package
CUS6300,5,Medium ,Single,CD,<40,Gasoline,GLS450 SUV,Styling,Panorama roof
CUS6301,5,Medium ,Married,CD,<40,Gasoline,GLS550 SUV,Comfort,designo Manufaktur two-tone Nappa steering wheel
CUS6302,5,Medium ,Married,CD,<40,Gasoline,GLS550 SUV,Entertainment,DINAMICA Interior Package
CUS6303,5,Medium ,Married,CD,<40,Gasoline,GLS550 SUV,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS6304,5,Medium ,Married,CD,<40,Gasoline,GLS550 SUV,Styling,Wheel Hub Inserts
CUS6305,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS6306,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS6307,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6308,4,High,Single,LD,>40,Gasoline,Mercedes-Maybach S550 4MATIC Sedan,Styling,Wheel Hub Inserts
CUS6309,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS6310,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS6311,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6312,4,High,Married,CD,>40,Gasoline,Mercedes-Maybach S600 Sedan,Styling,License plate frame
CUS6313,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Comfort,Refrigerator box for rear cabin
CUS6314,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS6315,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Performance,Night View Assist PLUS
CUS6316,3,High,Married,LD,>40,Gasoline,S550 4MATIC Coupe,Styling,Wood/leather sport steering wheel
CUS6317,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Comfort,Power outboard rear seats with memory
CUS6318,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Entertainment,Rear Seat Entertainment system
CUS6319,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Performance,Night View Assist PLUS
CUS6320,4,High,Single,LD,<40,Gasoline,S550 4MATIC Sedan,Styling,Rear spoiler
CUS6321,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Comfort,Cabin atomizer fragrances
CUS6322,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Entertainment,Driver Assistance Package
CUS6323,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Performance,Night View Assist PLUS
CUS6324,2,High,Single,LD,>40,Gasoline,S550 Cabriolet,Styling,Wheel Locks
CUS6325,4,High,Married,CD,<40,Gasoline,S550 Sedan,Comfort,Cabin atomizer fragrances
CUS6326,4,High,Married,CD,<40,Gasoline,S550 Sedan,Entertainment,Burmester High-End 3D Surround Sound system
CUS6327,4,High,Married,CD,<40,Gasoline,S550 Sedan,Performance,MAGIC BODY CONTROL
CUS6328,4,High,Married,CD,<40,Gasoline,S550 Sedan,Styling,AMG Heritage Hub Cap Inserts
CUS6329,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Comfort,Exclusive trim
CUS6330,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Entertainment,Surround View System
CUS6331,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Performance,Night View Assist PLUS
CUS6332,4,High,Married,CD,<40,Electric,S550e Plug-in Hybrid,Styling,Wheel Locks
CUS6333,4,High,Married,LD,>40,Gasoline,S600 Sedan,Comfort,Executive Rear Seat Package PLUS
CUS6334,4,High,Married,LD,>40,Gasoline,S600 Sedan,Entertainment,SPLITVIEW front-seat entertainment system
CUS6335,4,High,Married,LD,>40,Gasoline,S600 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6336,4,High,Married,LD,>40,Gasoline,S600 Sedan,Styling,Tire valve stem caps
CUS6337,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Comfort,Heated steering wheel
CUS6338,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS6339,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Performance,AIRMATIC semi-active air suspension
CUS6340,3,Medium ,Single,LD,>40,Gasoline,2016 CLS400 4MATIC Coupe,Styling,18-inch 10-spoke alloy wheels
CUS6341,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Comfort,Heated steering wheel
CUS6342,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Entertainment,Driver Assistance Package
CUS6343,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Performance,AIRMATIC semi-active air suspension
CUS6344,3,Medium ,Married,CD,>40,Gasoline,2016 CLS400 Coupe,Styling,19-inch 10-spoke alloy wheels
CUS6345,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Comfort,AMG Performance front seats
CUS6346,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Entertainment,AMG Head-Up Display
CUS6347,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS6348,2,Low,Single,CD,>40,Gasoline,AMG C43 Cabriolet,Styling,Panorama roof
CUS6349,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Comfort,AMG Performance front seats
CUS6350,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Entertainment,AMG Head-Up Display
CUS6351,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS6352,4,Low,Married,LD,<40,Gasoline,AMG C43 Sedan,Styling,Panorama roof
CUS6353,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Comfort,Ventilated front seats
CUS6354,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Entertainment,AMG Night Package
CUS6355,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Performance,Parking Assist Package
CUS6356,2,Medium ,Single,CD,>40,Gasoline,AMG C63 Cabriolet,Styling,AMG Carbon Fiber Rear Spoiler
CUS6357,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Comfort,AMG Performance Nappa/DINAMICA steering wheel
CUS6358,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Entertainment,AMG Night Package
CUS6359,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Performance,AMG Exterior Carbon Fiber Package 1
CUS6360,3,Medium ,Single,CD,<40,Gasoline,AMG C63 Coupe,Styling,Red seat belts
CUS6361,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Comfort,AMG Door Pins
CUS6362,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Entertainment,AMG Night Package
CUS6363,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Performance,AMG Performance Exhaust System
CUS6364,2,Medium ,Single,CD,<40,Gasoline,AMG C63 S Cabriolet,Styling,AMG Side Sill Panels
CUS6365,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Comfort,Cabin atomizer fragrances
CUS6366,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Entertainment,AMG Night Package
CUS6367,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Performance,AMG Carbon-Ceramic Front Braking System
CUS6368,3,Medium ,Married,CD,<40,Gasoline,AMG C63 S Coupe,Styling,Wheel Hub Inserts
CUS6369,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS6370,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Entertainment,Garmin® MAP PILOT
CUS6371,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Performance,AMG Carbon-Ceramic Front Braking System
CUS6372,4,Medium ,Single,CD,<40,Gasoline,AMG C63 S Sedan,Styling,Chrome Door Handle Inserts
CUS6373,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Comfort,"mbrace Concierge
3-month free trial"
CUS6374,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Entertainment,AMG Head-Up Display
CUS6375,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Performance,AMG Exterior Carbon Fiber Package
CUS6376,4,Medium ,Married,LD,<40,Gasoline,AMG C63 Sedan,Styling,AMG Carbon Fiber Rear Spoiler
CUS6377,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Comfort,AMG RIDE CONTROL Sport Suspension
CUS6378,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Entertainment,harman/kardon LOGIC7® surround sound system
CUS6379,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Performance,AMG Performance Exhaust System
CUS6380,3,Low,Married,CD,>40,Gasoline,AMG CLA45 Coupe,Styling,Panorama roof
CUS6381,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Comfort,Illuminated Star
CUS6382,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Entertainment,Tire valve stem caps
CUS6383,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Performance,AMG Exterior Carbon Fiber Package
CUS6384,3,High,Married,LD,<40,Gasoline,AMG CLS63 S Coupe,Styling,AMG Night Styling Package
CUS6385,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Comfort,Acoustic Comfort Package
CUS6386,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Entertainment,Burmester High-End 3D Surround Sound system
CUS6387,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6388,4,Medium ,Single,LD,>40,Gasoline,AMG E43 Sedan,Styling,Media Interface consumer cable kit NTG5
CUS6389,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Comfort,designo Manufaktur two-tone Nappa leather upholstery
CUS6390,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Entertainment,Outer protective strips in carbon fiber
CUS6391,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS6392,5,High,Single,CD,>40,Gasoline,AMG G63 SUV,Styling,Red seat belts
CUS6393,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Comfort,designo Manufaktur two-tone Nappa steering wheel
CUS6394,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Entertainment,DINAMICA Interior Package
CUS6395,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Performance,AMG Nappa/DINAMICA Performance steering wheel
CUS6396,5,High,Married,CD,>40,Gasoline,AMG G65 SUV,Styling,Wheel Hub Inserts
CUS6397,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Comfort,AMG illuminated front door sills
CUS6398,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Entertainment,Driver Assistance Package
CUS6399,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Performance,AMG Performance Exhaust System
CUS6400,5,Low,Married,CD,>40,Gasoline,AMG GLA45 SUV,Styling,19-inch 5-spoke alloy wheels
CUS6401,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Comfort,Trailer hitch (Class II)
CUS6402,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Entertainment,AMG Night Package
CUS6403,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Performance,Advanced Parking Assist Package
CUS6404,5,Low,Married,LD,>40,Gasoline,AMG GLC43 SUV,Styling,Carbon Fiber Look Mirror Housing
CUS6405,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Comfort,Topstitched dashboard trim
CUS6406,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Entertainment,ACTIVE CURVE SYSTEM
CUS6407,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Performance,MAGIC VISION CONTROL
CUS6408,3,Medium ,Single,LD,<40,Gasoline,AMG GLE43 Coupe,Styling,Trailer hitch (Class III)
CUS6409,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Comfort,Heated steering wheel
CUS6410,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Entertainment,Accessory Chrome Package
CUS6411,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Performance,Trailer hitch (Class III)
CUS6412,5,Medium ,Single,LD,<40,Gasoline,AMG GLE43 SUV,Styling,21-inch twin 5-spoke wheels
CUS6413,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Comfort,AMG Door Pins
CUS6414,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Performance,AMG Dynamic Performance Exhaust
CUS6415,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Styling,Tire valve stem caps
CUS6416,3,High,Single,LD,>40,Gasoline,AMG GLE63 S Coupe,Entertainment,AMG Night Package
CUS6417,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Comfort,Heated steering wheel
CUS6418,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Performance,Night Package
CUS6419,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Styling,Brushed aluminum running boards
CUS6420,5,High,Married,CD,<40,Gasoline,AMG GLE63 S SUV,Entertainment,AMG Night Package
CUS6421,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Comfort,Heated steering wheel
CUS6422,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Performance,Parking Assist Package
CUS6423,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Styling,AMG Heritage Hub Cap Inserts
CUS6424,5,High,Single,CD,<40,Gasoline,AMG GLE63 SUV,Entertainment,AMG Night Package
CUS6425,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Comfort,Heated steering wheel
CUS6426,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Performance,AMG Performance steering wheel
CUS6427,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Styling,19 inch 5-spoke wheel
CUS6428,5,High,Single,LD,>40,Gasoline,AMG GLS63 SUV,Entertainment,AMG Night Package
CUS6429,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Comfort,Cabin atomizer fragrances
CUS6430,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Entertainment,Driver Assistance Package
CUS6431,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Performance,AMG Carbon Ceramic braking system
CUS6432,2,High,Married,CD,>40,Gasoline,AMG S63 Cabriolet,Styling,Headlamps with Swarovski crystal accents
CUS6433,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Comfort,Refrigerator box for rear cabin
CUS6434,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Entertainment,Driver Assistance Package
CUS6435,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Performance,Night View Assist PLUS
CUS6436,3,High,Single,CD,>40,Gasoline,AMG S63 Coupe,Styling,Carbon fiber engine cover
CUS6437,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Comfort,Electrically heated windshield
CUS6438,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Entertainment,"mbrace Entertain
3-month free trial"
CUS6439,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6440,4,High,Married,LD,<40,Gasoline,AMG S63 Sedan,Styling,MAGIC SKY CONTROL®
CUS6441,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Comfort,Refrigerator box for rear cabin
CUS6442,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Performance,AMG Ceramic Compound braking system
CUS6443,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Styling,AMG Exterior Night Styling Package
CUS6444,2,High,Married,LD,>40,Gasoline,AMG S65 Cabriolet,Entertainment,AMG Night Package
CUS6445,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Comfort,Comfort box
CUS6446,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Entertainment,SPLITVIEW front-seat entertainment system
CUS6447,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Performance,AMG Exterior Carbon Fiber Package
CUS6448,3,High,Married,CD,>40,Gasoline,AMG S65 Coupe,Styling,Chrome Door Handle Inserts
CUS6449,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Comfort,Executive Rear Seat Package PLUS
CUS6450,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Entertainment,"Media Interface cable, Lightning"
CUS6451,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6452,4,High,Single,CD,>40,Gasoline,AMG S65 Sedan,Styling,AMG Heritage Hub Cap Inserts
CUS6453,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Comfort,Heated and ventilated seats
CUS6454,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Performance,AIRMATIC Package
CUS6455,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Styling,AMG Additional Flics
CUS6456,2,High,Married,CD,<40,Gasoline,C300 4MATIC Cabriolet,Entertainment,AMG Night Package
CUS6457,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Comfort,Memory for front passenger seat
CUS6458,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Performance,Rearview camera
CUS6459,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Styling,Black Mirror Housing
CUS6460,3,Low,Single,LD,<40,Gasoline,C300 4MATIC Coupe,Entertainment,AMG Night Package
CUS6461,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Comfort,Trailer hitch (Class II)
CUS6462,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Entertainment,AMG Night Package
CUS6463,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Performance,Advanced Parking Assist Package
CUS6464,4,Low,Single,LD,<40,Gasoline,C300 4MATIC Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS6465,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Performance,AIRMATIC Package
CUS6466,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Styling,19-inch 6-spoke Alloy Wheels
CUS6467,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Comfort,Trailer hitch (Class II)
CUS6468,2,Low,Single,CD,<40,Gasoline,C300 Cabriolet,Entertainment,AMG Night Package
CUS6469,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Comfort,Heated and ventilated front seats
CUS6470,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Entertainment,"Media Interface consumer cable, micro USB, NTG5"
CUS6471,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Performance,"mbrace Secure
6-month free trial"
CUS6472,3,Low,Single,CD,<40,Gasoline,C300 Coupe,Styling,"Media Interface consumer cable, micro USB, NTG5"
CUS6473,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Comfort,Trailer hitch (Class II)
CUS6474,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Entertainment,AMG Night Package
CUS6475,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Performance,Advanced Parking Assist Package
CUS6476,4,Low,Married,CD,<40,Gasoline,C300 Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS6477,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Comfort,Topstitched MB-Tex upper dash trim
CUS6478,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Entertainment,Multicolor LED ambient lighting
CUS6479,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Performance,"mbrace Secure
6-month free trial"
CUS6480,4,Low,Single,CD,<40,Electric,C350e Plug-in Hybrid Sedan,Styling,Rear spoiler
CUS6481,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Comfort,"mbrace Concierge
3-month free trial"
CUS6482,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Entertainment,harman/kardon LOGIC7® surround sound system
CUS6483,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Performance,Adjustable suspension
CUS6484,3,Low,Married,LD,<40,Gasoline,CLA250 4MATIC Coupe,Styling,Rear spoiler
CUS6485,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Comfort,Convenience Package
CUS6486,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Entertainment,KEYLESS-GO
CUS6487,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Performance,Blind Spot Assist
CUS6488,3,Low,Married,CD,<40,Gasoline,CLA250 Coupe,Styling,LED headlamps and taillamps
CUS6489,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Comfort,Illuminated Door Sills
CUS6490,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Entertainment,Driver Assistance Package
CUS6491,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Performance,Lane Tracking Package
CUS6492,3,Medium ,Married,LD,>40,Gasoline,CLS550 4MATIC Coupe,Styling,Wood/leather steering wheel
CUS6493,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Comfort,Heated steering wheel
CUS6494,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Entertainment,Driver Assistance Package
CUS6495,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Performance,Lane Tracking Package
CUS6496,3,Medium ,Married,LD,<40,Gasoline,CLS550 Coupe,Styling,License plate frame
CUS6497,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Comfort,Trailer hitch (Class II)
CUS6498,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Entertainment,AMG Night Package
CUS6499,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Performance,Advanced Parking Assist Package
CUS6500,4,Low,Single,LD,>40,Gasoline,E300 4MATIC Sedan,Styling,Carbon Fiber Look Mirror Housing
CUS6501,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Comfort,Warmth & Comfort Package
CUS6502,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Entertainment,Household-type 115V power outlet
CUS6503,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Performance,AIR BODY CONTROL
CUS6504,4,Low,Married,CD,>40,Gasoline,E300 Sedan,Styling,Panorama roof
CUS6505,3,Low,Single,LD,>40,Gasoline,E400 4MATIC Coupe,Comfort,Illuminated Door Sills
